Cluster ID,sponsor_SPONSOR_CODE,sponsor_SPONSOR_NAME,sponsor_STATE,sponsor_POSTAL_CODE,sponsor_COUNTRY_CODE,rolodex_STATE,rolodex_POSTAL_CODE,rolodex_COUNTRY_CODE,rolodex_ADDRESS_LINE_1,rolodex_ADDRESS_LINE_2,rolodex_ADDRESS_LINE_3,rolodex_CITY,sponsor_DUN_AND_BRADSTREET_NUMBER
14846,208897,Webraska Mobile Technologies,,,FRA,,,FRA,Espace Media,Le Technoparc,3 rue Gustave Eiffel,"Poissy, Cedex",
14847,208898,"Websoft International, Inc.",,,JPN,,,JPN,4th Fl. Shintomi 2Chome Bldg.,"2-2-5 Shintomi, Chuo-Ku",,Tokyo,
14848,208899,"WebTV Networks, Inc",CA,94301,USA,CA,94301,USA,1250 Charleston Road,,,Mountain View,
14849,208900,Wechsler Fund,MA,01890-2326,USA,MA,01890-2326,USA,,,,,
14850,208901,Wedgetail Training Research and Development Centre,XX,5095,AUS,XX,5095,AUS,,,,,
14851,208902,"Weidemann Associates, Inc.",VA,22201,USA,VA,22201,USA,"933 N. Kenmore Street, Suite 405",,Attn: Hannah Reeves,Arlington,
14852,208903,Weill Cornell Medicine,NY,10021,USA,NY,10065-4805,USA,1300 York Ave # 89,,,New York,60217502
14853,208904,Weizmann Institute of Science,,76100,ISR,,76100,ISR,P.O. Box 26,,,Rehovot,600048466
14854,208905,Welding Research Council,NY,10156,USA,NY,10156,USA,P.O. Box 1942,,,New York,
14855,208906,Welfare Association for the Developent of Afghanistan,XX,0,AFG,XX,0,AFG,,,,,
14856,208907,"Welkin Associates, Ltd.",VA,20151,USA,VA,20151,USA,,,,,
14857,208908,Wella AG,,,DEU,,,DEU,FOTM,Berliner Allee 65,64274,Darmstadt,
14858,208909,Wellesley Centers for Women,MA,2481,USA,MA,2481,USA,,,,,
14859,208910,Wellesley College,,,USA,,,USA,,,,,
14860,208911,Wellex,CA,94539,USA,CA,94539,USA,551 Brown Road,,,Freemont,
14861,208912,Wellspring Advisors,NY,10018-5023,USA,NY,10018-5023,USA,1410 Broadway Fl 23,,,New York,65591898
14862,208913,Wendy Perrow,,,,MD,21212,USA,5212 Springlake Way,,,Baltimore,
14863,208914,Wentworth Institute,,,USA,,,USA,,,,,
14864,208915,"Weris, Inc.",VA,20191-1535,USA,VA,20191-1535,USA,1900 Campus Commons Drive,Suite 100,,Reston,791282143
14865,208916,Werner-Gren Foundation,NY,10016,USA,NY,10016,USA,,,,,
14866,208917,"West China Medical School, West China Hospital",,610041,CHN,,610041,CHN,37# Guo Xue St,"Wu Hou District, C",,"Chengdu, Sichuan",
14867,208918,West Virginia Division of Natural Resources,WV,25303-1228,USA,WV,25303-1228,USA,324 4th Ave,,,South Charleston,93782766
14868,208919,West Virginia Pulp & Paper Corporation,DC,20000,USA,DC,20000,USA,,,,Washington,
14869,208920,West Virginia State University,WV,25112-1000,USA,WV,25112-1000,USA,115 Ferrell Hall,P.O. Box 1000,,Institute,88907431
273,208921,Westat Corporation,MD,20850-3129,USA,MD,20850-3129,USA,1600 Research Boulevard,,,Rockville,49508120
14870,208922,WestEd,CA,94107,USA,CA,94107,USA,"730 Harrison Street,  Ste 500",,,San Francisco,
14871,208923,Western Airlines,DC,20000,USA,DC,20000,USA,,,,Washington,
14872,208924,"Western Atlas International, Incorporated",TX,77251-1786,USA,TX,77251-1786,USA,P.O. Box 1786,,,Houston,
14873,208925,Western Australia Department of Commerce and Trade,,6850,AUS,,6850,AUS,Office of Information and Communications,P.O. box 7234,Cloisters Square,Perth WA,
14874,208926,Western Electric,DC,20000,USA,DC,20000,USA,,,,Washington,
14875,208927,Western Maryland Resource Conservation & Development Council,MD,21740,USA,MD,21740,USA,,,,,
14876,208928,Western New England University,,,,MA,,USA,1215 Wilbraham Road,,,Springfield,66981333
14877,208929,"WesternGeco, A.S.",,,NOR,,,NOR,In care of : Duncan Magnus Park,23 Solbraveien,,N-1383 Asker,
14878,208930,Westinghouse Hanford Company,DC,20000,USA,DC,20000,USA,,,,Washington,
14879,208931,Westinghouse Science and Technology Center,PA,15235-5098,USA,PA,15235-5098,USA,,,,Erie,
14880,208932,Westland Helicopters,XX,BA20 2YB,GBR,XX,BA20 2YB,GBR,,,,,
14881,208933,Weston Geophysical Corporation,MA,01532-2117,USA,MA,01532-2117,USA,,,,Weston,
14882,208934,"Westreco, Incorporated",DC,20000,USA,DC,20000,USA,,,,Washington,
14883,208935,Westvaco Corporation,DC,20000,USA,DC,20000,USA,,,,Washington,
14884,208936,Wetland Foundation,LA,70808-5431,USA,LA,70808-5431,USA,631 Millgate Pl,,,Baton Rouge,967047932
14885,208937,Weyee Heat Exchanger Corporation,,,CHN,,,CHN,Wei Yi Industrial Park,,Jiangsu Province,Danyang City,
14886,208938,Weyerhaeuser Company Foundation,WA,98001,USA,WA,98001,USA,32901 Weyerhaeuser Way S.,,,Federal Way,
14887,208939,WGBH Educational Foundation,MA,2134,USA,MA,02135-2104,USA,1 Guest St,,,Boston,43412295
14888,208940,Wheelabrator - Frye,NH,3842,USA,NH,3842,USA,4 Liberty Lane West,,,Hampton,
14889,208941,Whirlpool Corporation,MI,49022,USA,MI,49022,USA,,,,,
14890,208942,"White & Smith, LLC",SC,29401-1435,USA,SC,29401-1435,USA,"255 King Street, Unit 7",,,Charleston,3290916
14891,208943,White Clay Watershed Association,,,,PA,19350,USA,PO BOX 10,,,Landenberg,
14892,208944,Whitehead Charitable Foundation,,,USA,,,USA,,,,,
14893,208945,Whitehead Institute for Biomedical Research,MA,02142-1479,USA,MA,02142-1479,USA,9 Cambridge Center,,,Cambridge,
14894,208946,"Whitman, Requardt And Associates, LLP",MD,21231-3311,USA,MD,21231-3311,USA,801 South Caroline Street,,,Baltimore,44977437
14895,208947,"Whitney, Bradley and Brown, Inc.",VA,22182,USA,VA,22182,USA,1604 Spring Hill Road,Suite 200,,Vienna,
14896,208948,Whole Kids Foundation,TX,78703-4644,USA,TX,78703-4644,USA,550 Bowie St,,,Austin,
14897,208949,WiCell Research Institute,WI,53707,USA,WI,53707,USA,PO Box 7365,,,Madison,
14898,208950,Wichita State University,KS,67260,USA,KS,67260,USA,,,,,
14899,208951,Wicomico Public Library,MD,21801-4929,USA,MD,21801-4929,USA,122 South Division Street,,,Salisbury,
14900,208952,Wider Institute,AL,,USA,AL,,USA,,,,,
14901,208953,WideTechNet,MA,0,USA,MA,0,USA,21 Griffin Road,,,Westford,
14902,208954,"Widget, Incorporated",DC,20000,USA,DC,20000,USA,,,,Washington,
14903,208955,Wieland-Werke AG,,89079,DEU,,89079,DEU,Graf-Arco-Str. 36,Baden-Wurttemberg,,Ulm,315000323
14904,208956,"Wikistrat, Inc.",DC,20002-4288,USA,DC,20002-4288,USA,"10 G Street, NE",Suite 710,,Washington,78312466
14905,208957,Wilcor International,NY,13340,USA,NY,13340,USA,,,,,
14906,208958,Wilcoxon Research,MD,20878,USA,MD,20878,USA,,,,,
14907,208959,"WildBlue Communications, Inc.",CO,80155,USA,CO,80155,USA,Attn: Erwin Hudson,P.O. Box 4427,,Englewood,
14908,208960,Wildflower Turf Ltd,,,,,RG253AW,GBR,Ashe Warren Farm,Overton,,Basingstoke,
14909,208961,Wildlife Conservation Society,NY,10460,USA,NY,10460,USA,2300 Southern Blvd.,,,Bronx,
14910,208962,Wilkie Foundation,,,USA,,,USA,,,,,
14911,208963,Willcor,MD,20740,USA,MD,20740,USA,,,,,
14912,208964,William Enkeboll Fund,DC,20000,USA,DC,20000,USA,,,,Washington,
14913,208965,William H. Harris Foundation,DC,20000,USA,DC,20000,USA,,,,Washington,
14914,208966,"William L. Porter, Incorporated",,,USA,,,USA,,,,,
14915,208967,William Paterson University,NJ,07470-2103,USA,NJ,07470-2103,USA,Hobart Manor,300 Pompton Road,,Wayne,173169160
14916,208968,William Penn Foundation,PA,19103-2757,USA,PA,19103-2757,USA,"2 Logan Square, Floor 11",,,Philadelphia,75520676
14917,208969,William Underwood Company,CT,6880,USA,CT,6880,USA,450 Post Rd East,,,Westport,
14918,208970,Williams College,,,USA,,,USA,,,,,
14919,208971,Williams Corporation,,L5L 5Y6,CAN,,L5L 5Y6,CAN,3250 Ridgeway Drive,Unit #9,,Mississauga,
14920,208972,Williamsburg Montessori School,VA,23188,USA,VA,23188,USA,,,,,
14921,208973,"Willis, Faber & Dumas Limited",,EC3P 3AX,GBR,,EC3P 3AX,GBR,10 Trinity Square,,,London,
14922,208974,Willow Garage,CA,94025,USA,CA,94025,USA,68 Willow Road,,,Menlo Park,
14923,208975,Wilmer Cutler Pickering Hale and Dorr LLP,DC,20006-3642,USA,DC,20006-3642,USA,1875 Pennsylvania Ave NW,,,Washington,71715981
14924,208976,WiMAX Forum,OR,97006,USA,OR,97006,USA,,,,,
14925,208977,Wind River,CA,94051,USA,CA,94051,USA,300 Wind River Way,,,Alameda,
14926,208978,Windermere,WA,98105,USA,WA,98105,USA,,,,,
14927,208979,Winegard Company,,,,IA,52601-2136,USA,2736 Mount Pleasant Street,,,Burlington,
14928,208980,Wings Club,,,USA,,,USA,,,,,
14929,208981,Wings for Life International - Spinal Cord Research Foundation,,5020,AUT,,5020,AUT,Frstenallee 4,,,Salzburg,
14930,208982,Winko-Matic Signal Company,DC,20000,USA,DC,20000,USA,,,,Washington,
14931,208983,Winrock International,VA,22202-3731,USA,VA,22202-3731,USA,"2121 Crystal Drive, Suite 500",,,Arlington,21568388
14932,208984,Winslow Career Development,,,USA,,,USA,,,,,
14933,208985,"WinStar Wireless, Incorporated",NY,10017-4024,USA,NY,10017-4024,USA,685 Third Avenue,Suite 8000,,New York,
14934,208986,WinWriters,WA,98199,USA,WA,98199,USA,3415 Soundview Drive W,,,Seattle,
14935,208987,Wisconsin Alumni Research Foundation,,,USA,WI,53707-7365,USA,PO Box 7365,,,Madison,52904810
14936,208988,Wisconsin Center for Education Research,WI,53706,USA,WI,53706,USA,,,,,
14937,208989,"Wisconsin Central, Limited",IL,60017-5602,USA,IL,60017-5602,USA,P.O. Box 5062,,,Rosemont,
14938,208990,Wisconsin Department of Health Services,WI,53703-3445,USA,WI,53703-3445,USA,1 West Wilson Street,,,Madison,809036700
14939,208991,Wisconsin Department of Public Instruction,WI,53707,USA,WI,53707,USA,,,,,
14940,208992,Wisconsin Department of Transportation,WI,53707-7999,USA,WI,53707-7999,USA,Hill Farms State Transportation Building,4802 Sheboygan Avenue P.O. Box 7999,,Madison,
14941,208993,Wisconsin Highway Department,WI,53706,USA,WI,53706,USA,1415 Engineering Drive,,,Madison,
14942,208994,Wissahickon Valley Watershed Association,PA,19002-5407,USA,PA,19002-5407,USA,12 Morris Road,,,Ambler,958732869
14943,208995,Witco Corporation,CT,06831-2559,USA,CT,06831-2559,USA,One American Lane,,,Greenwich,
14944,208996,Wm. Randolph Hearst Foundation,CA,93452-9741,USA,CA,93452-9741,USA,750 Hearst Castle Road,,,San Simeon,
14945,208997,WMS Gaming Inc.,IL,60085-8211,USA,IL,60085-8211,USA,800 South Northpoint Blvd.,,,Waukegan,
14946,208998,Wolf Research and Development Corporation,DC,20000,USA,DC,20000,USA,,,,Washington,
14947,208999,Wolfram Research,IL,61820,USA,IL,61820,USA,,,,,
14948,209000,"Wolfram Research, Incorporated",IL,61820,USA,IL,61820,USA,100 Trade Center Drive,,,Champlaign,
14949,209001,Wolverine Tube,AL,35801,USA,AL,35801,USA,,,,,
14950,209002,Women and Infants Hospital of Rhode Island,RI,2905,USA,RI,2905,USA,,,,,
14951,209003,Women's World Banking USA,,,,NY,10168-4200,USA,122 E 42nd St Fl 42,,,New York,112985726
14952,209004,Woodland Clyde Associates,,,AUS,,,AUS,Level 1 7-11 Bary Drive,,,Turner,
14953,209005,Woodrow Wilson International Center for Scholars,DC,20004-3027,USA,DC,20004-3027,USA,"1300 Pennsylvania Ave., NW, Fl 3",,,Washington,20297487
14954,209006,Woodruff Scientific,WA,98107,USA,WA,98107,USA,4501 Shilshole Ave,,,Seattle,
14955,209007,Woods Hole Oceanographic Institute,AL,,USA,AL,,USA,,,,,
14956,209008,Woodward Governor Company,DC,20000,USA,DC,20000,USA,,,,Washington,
14957,209009,"Woodward, Inc.",CO,80525-1824,USA,CO,80525-1824,USA,1000 East Drake Road,,,Fort Collins,5069380
14958,209010,Worcester County Library,MD,21863-1062,USA,MD,21863-1062,USA,307 N Washington St,,,Snow Hill,193537446
187,209011,Worcester Polytechnic Institute,MA,,USA,MA,,USA,,,,Worchester,
14959,209012,"Work Process Systems, Incorporated",TX,77098,USA,TX,77098,USA,3000 Richmond Avenue,Suite 360,,Houston,
14960,209013,World Agroforestry Centre,,100,KEN,,100,KEN,"United Nations Averunda, Gigiri",PO Box 30677,,Nairobi,559402023
14961,209014,World Biotechnology LLC,NJ,08902-1093,USA,NJ,08902-1093,USA,68 Sassafras Court,,,North Brunswick,44288243
14962,209015,World Business Council for Sustainable Development,,1231,CHE,,1231,CHE,4 Chemin de Conches,,,Conches-Geneva,
14963,209016,World Culture Open,NY,10118,USA,NY,10118,USA,,,,,
14964,209017,World Food Programme,,148,ITA,,148,ITA,Via Cesare Giulio Viola 68,Parco dei Medici,,Rome,459208463
14965,209018,World Laboratory,,,USA,,,USA,,,,,
14966,209019,World Meteorological Organization,,,,,2,CHE,7bis Avenue de la Paix,Case Postale No. 2300,CH-1211,Geneva,
14967,209020,World Peace Foundation,,,USA,,,USA,,,,,
14968,209021,World Resources Institute,,,USA,,,USA,,,,,
14969,209022,World Society Foundation,XX,CH-8001,CHE,XX,CH-8001,CHE,,,,,
14970,209023,World Wide Vision Initiative,,106-0032,JPN,,106-0032,JPN,Harks Roppongi,6-15-21,"Roppongi, Minato",Tokyo,
14971,209024,World Wildlife Fund,DC,20090,USA,DC,20090,USA,,,,,
14972,209025,World Wildlife Fund Germany,,10117,DEU,,10117,DEU,ReinhardtstraBe 18,,,Berlin,
14973,209026,World-Wide Investment Company Limited,,,HKG,,,HKG,,,,,
14974,209027,Worldweb.net,CA,92707-8713,USA,CA,92707-8713,USA,4 Hutton Centre Drive,Ste 900,,Santa Ana,
14975,209028,WPP Group,,,GBR,,,GBR,,,,,
14976,209029,WRAP SpA,,60044,ITA,,60044,ITA,47-V.Le A. Merloni,60044 Fabriano (AN),,Fabriano,
14977,209030,Wright-Patterson Air Force Base,OH,45433,USA,OH,45433,USA,,,,,
14978,209031,WSP USA,NY,10119-0299,USA,NY,10119-0299,USA,"1 Penn Plaza, 2nd Floor",fka Parsons Brinckerhoff Inc,,New York,56668700
14979,209032,WWW Consult Pty Limited,,,AUS,,,AUS,,,,,
14980,209033,WWW-KR,,,KOR,,,KOR,,,,,
14981,209034,Wyeth-Ayerst Research,NY,10965,USA,NY,10965,USA,401 N. Middleton Road,,,Pearl River,
14982,209035,Wyman-Gordon Foundation,,,USA,,,USA,,,,,
14983,209036,WYNC-Lost File,XX,0,XXX,,0,,,,,,
14984,209037,WZB,,10785,DDR,,10785,DEU,Wissenschaftszentrum Berlin fuer Sozialforschung GbmH,Reichpietschufer 50,,Berlin,
14985,209038,"X Consortium, Incorporated",MA,2139,USA,MA,2139,USA,,,,Cambridge,
14986,209039,X-FAB Semiconductor Foundries,XX,D-99097,DEU,XX,D-99097,DEU,,,,,
14987,209040,X-Hive Corporation B.V.,,3016,NLD,,3016,NLD,Van Vollenhovenstraat 3,Fourth Floor,3016 BE,Rotterdam,
14988,209041,"X-Opt, Incorporated",DC,20000,USA,DC,20000,USA,,,,Washington,
14989,209042,X-Wave Innovations,MD,208785238,USA,MD,208785238,USA,407 Upshire Circle,,,Gaithersburg,960861958
14990,209043,"XChanger Companies, Inc.",MD,21403-2917,USA,MD,21403-2917,USA,792 Parkwood Ave.,,,Annapolis,848035007
14991,209044,"Xenos Group, Incorporated",TX,75234,USA,TX,75234,USA,3010 LBJ Freeway,Suite 301,,Dallas,
14992,209045,Xerox Corporation,CA,94304,USA,CA,94304,USA,3400 Hillview Avenue,,,Palo Alto,
14993,209046,Xevo Corporation,MA,1776,USA,MA,1776,USA,Chiswick Park,490 Boston Post Road,,Sudbury,
14994,209047,"Xionics Document Technologies, Incorporated",MA,1803,USA,MA,1803,USA,70 Blanchard Road,,,Burlington,
14995,209048,"XL Scientific, LLC",NM,87110-4193,USA,NM,87110-4193,USA,"6100 Uptown Blvd. NE, Ste 260",,,Albuquerque,79360382
14996,209049,"xMD Diagnostics, LLC",MD,21401-1605,USA,MD,21401-1605,USA,3 Cumberland Court,,,Annapolis,80588182
14997,209050,"XML Global Technologies, Incorporated",,V6J 1C7,CAN,,V6J 1C7,CAN,1818 Cornwall Avenue,Suite 9,Vancouver,British Columbia,
14998,209051,XMLSolutions Corporation,VA,20171-4641,USA,VA,20171-4641,USA,13530 Dulles Technology Drive #6,,,Herndon,
14999,209052,Xpedio AB,,11353,SWE,,11353,SWE,Tulegatan 15A 3tr,,,Stockholm,
15000,209053,"XQRL, Incorporated",CA,94301,USA,CA,94301,USA,131 Kellogg Avenue,,,Palo Alto,
15001,209054,"Xtralis, Inc.",MA,2061,USA,MA,2061,USA,700 Longwater Drive,,,Norwell,
15002,209055,"XyloFuel, LLC",MD,21045,USA,MD,21045,USA,"Richard Kohn, CEO",5218 Wood Stove Lane,,Columbia,
15003,209056,XYZFind Corporation,WA,98122,USA,WA,98122,USA,1607 13th Avenue,,,Seattle,
15004,209057,"Yahoo, Incorporated",CA,94089-1019,USA,CA,94089-1019,USA,701 First Avenue,,,Sunnyvale,884364530
15005,209058,"Yakult Honsha Company, Limited",,,JPN,,,JPN,,,,,
15006,209059,Yale University Howard Hughes Medical Institute,CT,06510-0367,USA,CT,06510-0367,USA,367 Cedar Street,,,New Haven,
15007,209060,Yamaha,,,JPN,,,JPN,,,,,
15008,209061,Yankee Atomic Electric Company,MA,01501-1858,USA,MA,01501-1858,USA,19 Midstate Drive,Suite 200,,Auburn,
15009,209062,"Yazaki EDS Engineering, Incorporated",MI,48187,USA,MI,48187,USA,6801 Haggerty Road,,,Canton,
15010,209063,Yeshiva University,NY,10033,USA,NY,10033,USA,500 West 185th Street,,,New York,
15011,209064,Yomu,CA,94111-3826,USA,CA,94111-3826,USA,1 Embarcadero Center,Suite 2405,,San Francisco,
15012,209065,Yonsei University,,120-140,KOR,,120-140,KOR,50 Yonsei-Ro,Seodaemun-Gu,,Seoul,687998539
15013,209066,York County Planning Commission,PA,17401-1580,USA,PA,17401-1580,USA,Wade Gobrecht,28 East Market Street,,York,
15014,209067,York International Corporation,PA,17403,USA,PA,17403,USA,,,,,
15015,209068,York University,ON,M3J 1P3,CAN,ON,M3J 1P3,CAN,4700 Keele Street,Ontario,,Toronto,208217786
15016,209069,"Yoshitomi Pharmaceutical Industries, Limited",,,JPN,,,JPN,,,,,
15017,209070,Young Men's Philanthropic League,,,USA,,,USA,,,,,
15018,209071,"YouNoodle, Inc.",CA,94105,USA,CA,94105,USA,101 South Park,,Robert Goodson,San Francisco,
15019,209072,"YOUpowered, Incorporated",NY,10038,USA,NY,10038,USA,One Silicon Alley Plaza,"90 William Street, Second Floor",,New York,
15020,209073,"YPF, South America",,,ARG,,,ARG,,,,,
15021,209074,Yuasa Corporation,,569 1115,JPN,,569 1115,JPN,First Department Advanced Technology Division,2-3-21 Kosobe-Sho,5691115,Takatsuki Osaka,
15022,209075,"Yuen Foong Yu Paper Mfg. Co., Ltd.",,100,TWN,,100,TWN,"51, Sec. 2 Chung Chin South Road",,,Taipei,
15023,209076,Zaffaroni Foundation,,,USA,,,USA,,,,,
15024,209077,ZaraCom,MD,20742,USA,MD,20742,USA,,,,,
15025,209078,"Zaxel Systems, Inc.",PA,15201,USA,PA,15201,USA,100 43rd Street,,,Pittsburgh,
15026,209079,ZeaChem Inc,CO,80228-2257,USA,CO,80228-2257,USA,215 Union Blvd,Ste 500,,Lakewood,126189633
15027,209080,Zebra Technologies Corporation,IL,60061-3109,USA,IL,60061-3109,USA,333 Corporate Woods Parkway,,,Vernon Hills,
15028,209081,Zefer,MA,2111,USA,MA,2111,USA,111 Beach Street,,,Boston,
15029,209082,Zeigler Bros,PA,17324,USA,PA,17324,USA,,,,,
15030,209083,Zeltron/Zanussi,,,ITA,,,ITA,,,,,
15031,209084,Zendar S.p.A.,,42020,ITA,,42020,ITA,Via Togliatti 46/A,,,Motecavolo,
15032,209085,Zenith Radio Corporation,IL,60601,USA,IL,60601,USA,,,,Chicago,
15033,209086,Zephyr Technology,MD,21401-1479,USA,MD,21401-1479,USA,1 Annapolis Street,Suite 200,,Annapolis,796678527
15034,209087,"Zephyr Telecommunications, Inc",NJ,7932,USA,NJ,7932,USA,215 Ridgedale Avenue,,,Florham Park,
15035,209088,"Zero Knowledge Systems, Incorporated",,H2L 4S8,CAN,,H2L 4S8,CAN,888 Boulevard De Maisonneuve East,6th Floor,,"Montreal, Quebec",
15036,209089,Zeteo Tech LLC,VA,22202-2893,USA,VA,22202-2893,USA,1425 S Eads St,Apt 908,,Arlington,79136901
15037,209090,Zhejiang Gongshang University,,310018,CHN,,310018,CHN,"No. 18, Xuezheng Street, Xiasha Gaojiaoyuanqu",,,Hangzhou,529770673
15038,209091,"Zhejiang Hisun Pharmaceutical Co., Ltd.",,318000,CHN,,318000,CHN,"No.46, Waisha Road, Jiaojiang District",Zhejiang,,Taizhou,654211754
15039,209092,Zhejiang Sanhua Intelligent Control Co. Ltd.,,,CHN,,,CHN,"Santa Industrial Park, #219 Woxi Street","Xinchang County, Zhejiang Province Shaoxing",,Shaoxing,544771496
15040,209093,ZHL Integrated Science And Technology Co. LTD,,,CHN,,,CHN,Jiahao International Center No. 116,Haidian,,Beijing,
15041,209094,Ziff-Davis,NY,10016,USA,NY,10016,USA,One Park Avenue,,,New York,
15042,209095,Zikara Systems Inc.,MD,20817,USA,MD,20817,USA,8606 Ewing Drive,,Attn: Puneet Puri,Bethesda,
15043,209096,"Zillow Group, Inc.",,,,WA,98101,USA,1301 2nd Ave Fl 31,,,Seattle,79731805
15044,209097,Zinpro Corporation,MN,,USA,MN,,USA,"10400 Viking Drive, Suite 240",,,Eden Prarie,
15045,209098,"Zipline International, Inc.",CA,94019-1605,USA,CA,94019-1605,USA,495 Pine Avenue,,,Half Moon Bay,
15046,209099,Ziva Corporation,CA,92121,USA,CA,92121,USA,6440 Lusk Blvd. Suite D-107,,Dave Smith,San Diego,
15047,209100,ZKey.com,CA,90013,USA,CA,90013,USA,"548 S. Spring Street, 12th Floor",,,Los Angeles,
15048,209101,Zolera Systems,MA,1801,USA,MA,1801,USA,6000 W. Cummings Park,Suite 2000,,Woburn,
15049,209102,ZONA Technology,AZ,85258,USA,AZ,85258,USA,,,,,
15050,209103,ZoomOn,,,SWE,,,SWE,Dobelnsgatan 60,S-11352,,Stockholm,
15051,209104,ZOT Group,MA,2472,USA,MA,2472,USA,50 Watertown Street #304,,,Watertown,
15052,209105,Zvitambo Institute for Maternal and Child Health Research,,,ZWE,,,ZWE,16 Lauchlan Avenue,Meyrick Park,,Harare,
15053,209106,"Zycos, Incorporated",MA,2138,USA,MA,2138,USA,763 E Concord Avenue,,,Cambridge,
15054,209107,Zymetis Inc,MD,20742,USA,MD,20742,USA,387 Technology Dr.,,,College Park,788872260
15055,209108,"Zyomyx, Inc",CA,94545,USA,CA,94545,USA,3912 Trust Way,,,Hayward,
128,413459,"IGI Technologies, Inc.",,,,MD,20742-1142,USA,387 Technology Ave,,,College Park,793514972
15056,413749,ClimateWorks Foundation,,,,MD,94104-0500,USA,"235 Montgomery St, 13th Floor",,,San Francisco,829486807
15057,413750,"Firefly Farms, Inc.",,,,MD,21520-2078,USA,107 S Main St,,,Frederick,130754075
15058,413751,Institute for Creative Community Initiatives,,,,MD,20706-1808,USA,4390 Parliament Place Suite A1,,,Lanham,
15059,413752,American Chemistry Council,,,,DC,20002-8101,USA,"700 2nd Street, NE, Fl 8-10",,,Washington,046039152
15060,413753,"KeyGene, Inc.",,,,MD,20850-3467,USA,9600 Gudelsky Dr,,,Rockville,946583015
15061,413754,"L3 Unmanned Systems, Inc.",,,,VA,20147-6067,USA,44611 Guilford Drive,,,Ashburn,
15062,413755,"Ice Cube, Inc.",,,,PA,15601-2522,USA,141 Wilson Ave.,,,Greensburg,
218,413757,EurekaFacts LLC,,,,MD,20850-2421,USA,51 Monroe Street,,,Rockville,
15063,413758,Windward Fund,,,,DC,20036-2656,USA,1201 Connecticut Ave NW Ste 300,,,Washington,038839402
15064,413759,Commonwealth Center for Advanced Manufacturing,,,,VA,23842-4805,USA,5520 West Quaker Road,,,Disputanta,967949152
15065,413760,"BioBuzz Workforce Foundation, Inc.",,,,MD,21043-7011,USA,"5221 Kerger Road, First Floor",,,Ellicott City,
15066,413761,Columbia Biosciences Corp.,,,,MD,21703-7400,USA,4985 Winchester Blvd,,,Frederick,801383477
15067,413762,Principal Life Insurance Company,,,,IA,50392-0001,USA,711 High St,,,Des Moines,791312069
15068,413763,Freightos,,,,FL,33139-3154,USA,350 Lincoln Road,,,Miami Beach,
15069,413764,"Seventh Sense Biosystems, Inc.",,,,MA,02155-4275,USA,200 Boston Ave Ste 3700,,,Medford,022502771
15070,413765,"Flow Science, Inc.",,,,NM,87505-4750,USA,683 Harkle Rd Ste A,,,Santa Fe,080609811
15071,413766,University of Maryland-University College,,,,MD,20783-7122,USA,3501 University Blvd. East,,,College Park,602771875
15072,413767,"Clear Scientific, LLC",,,,MA,02138-1002,USA,737 Concord Ave,,,Cambridge,
15073,413771,"US Embassy in Mongolia, Ulaanbaatar",,,,,14190,MNG,Denver Street #3 11th Micro-District,,,Ulaanbaatar,
15074,413772,High Point University,,,,NC,27268-4260,USA,One University Parkway,,,HIgh Point,067439976
15075,413773,Applied Geo Solutions,,,,NH,03857-1538,USA,502 Kent Pl,,,Newmarket,927682505
151,413774,Greater Washington Community Foundation,,,,DC,20005-0480,USA,"1325 G Street, NW",Suite 480,,Washington,
15076,413775,Prince George's County Memorial Library System,,,,MD,20774-1054,USA,9601 Capital Lane,,,Largo,
15077,413776,Medical Funding Services of Maryland,,,,MD,20852-1064,USA,"1101 Wootton Parkway, 10th Floor",,,Rockville,
15078,413777,"Thomas Jefferson Foundation, Inc.",,,,VA,22903-7072,USA,556 Dettor Rd Ste 107,,,Charlottesville,007939994
15079,413778,Eastern Shore Land Conservancy,,,,MD,21601-2962,USA,114 S Washington St Ste 101,,,Easton,809953297
15080,413779,Climate Resilience Fund,,,,WA,98110-1216,USA,PO Box 11216,,,Bainbridge Island,
15081,413780,"Truvalue Labs, Inc.",,,,CA,94111-1021,USA,1700 Montgomery St Ste 460,,,San Francisco,079406325
15082,413781,CDM Smith,,,,OH,43235-8633,USA,"445 Hutchinson Ave, Ste 820",,,Columbus,055990261
15083,413782,"BIOQUAL, Inc.",,,,MD,20850-3220,USA,4 Research Ct Ste 100,,,Rockville,012043055
15084,413783,The Kavli Foundation,,,,CA,90230-6316,USA,5715 Mesmer Ave,,,Culver City,065833001
219,413784,"Robert J. Kleberg, Jr. and Helen C. Kleberg Foundation",,,,TX,78205-3507,USA,700 N Saint Mary's St Ste 1200,,,San Antonio,023442850
15085,413785,"Sony Electronics, Inc.",,,,CA,92127-1738,USA,16535 Via Esprillo Bldg 1,,,San Diego,005902150
15086,413786,"Nair and Associates, LLC",,,,MD,20817-3183,USA,6317 Poe Rd,,,Bethesda,081148324
15087,413787,"Humana, Inc.",,,,KY,40202-4268,USA,500 W Main St,,,Louisville,049944143
15088,413788,The LAM Foundation,,,,OH,45241-4015,USA,4015 Executive Park Dr Ste 320,,,Cincinnati,071201870
15089,413789,"Medical Faculty Associates, Inc.",,,,DC,20037-3201,,2150 Pennsylvania Ave NW,,,Washington,841694974
15090,413790,Mindandbuddy,,,,MD,20817-2146,,6916 Bradley Blvd,,,Bethesda,833722940
